actualized,aqi,aqiDescription,classif,CO,Code,DateFromUTC,DateToUTC,domain_name,identifier,latitude,longitude,name,NO2,O3,owner,PM10,PM10_24,PM2_5,SO2,source_timestamp
2019-01-08 23:49 CET,1,very good,urban,0,ABREA,2019-01-08 21:00:00.0 UTC,2019-01-08 22:00:00.0 UTC,airqualityreports,ABREA,50.084385,14.380116,Praha 6-Brevnov,5.7,0,CHMI,1,2.6,0,0,2019-01-08 23:49:00.0
2019-01-08 23:49 CET,1,very good,urban,0,ACHOA,2019-01-08 21:00:00.0 UTC,2019-01-08 22:00:00.0 UTC,airqualityreports,ACHOA,50.03017,14.51745,Praha 4-Chodov,3.6,0,CHMI,1,2.5,0,0,2019-01-08 23:49:00.0
2019-01-08 23:49 CET,1,very good,traffic,0,AKALA,2019-01-08 21:00:00.0 UTC,2019-01-08 22:00:00.0 UTC,airqualityreports,AKALA,50.094238,14.442049,Praha 8-Karlin,16.5,0,CHMI,4,4.3,0,0,2019-01-08 23:49:00.0
2019-01-08 23:49 CET,1,very good,suburban,0,AKOBA,2019-01-08 21:00:00.0 UTC,2019-01-08 22:00:00.0 UTC,airqualityreports,AKOBA,50.122189,14.467578,Praha 8-Kobylisy,5.2,68,CHMI,1,3.8,0,0,2019-01-08 23:49:00.0
2019-01-08 23:49 CET,1,very good,traffic,264,ALEGA,2019-01-08 21:00:00.0 UTC,2019-01-08 22:00:00.0 UTC,airqualityreports,ALEGA,50.072388,14.430673,Praha 2-Legerova,7.1,0,CHMI,1,4.5,1,0,2019-01-08 23:49:00.0
2019-01-08 23:49 CET,1,very good,traffic,0,ALERA,2019-01-08 21:00:00.0 UTC,2019-01-08 22:00:00.0 UTC,airqualityreports,ALERA,50.107086,14.257226,Letiste Praha,4.4,0,Letiste Pr,2,6.7,3,0,2019-01-08 23:49:00.0
2019-01-08 23:49 CET,1,very good,suburban,255,ALIBA,2019-01-08 21:00:00.0 UTC,2019-01-08 22:00:00.0 UTC,airqualityreports,ALIBA,50.007305,14.445933,Praha 4-Libus,4.8,71.8,CHMI,4.3,3.4,1,1.3,2019-01-08 23:49:00.0
2019-01-08 23:49 CET,1,very good,traffic,0,APRUA,2019-01-08 21:00:00.0 UTC,2019-01-08 22:00:00.0 UTC,airqualityreports,APRUA,50.062298,14.53782,Praha 10-Prumyslova,12.2,0,CHMI,3,4.5,0,0,2019-01-08 23:49:00.0
2019-01-08 23:49 CET,1,very good,urban,0,AREPA,2019-01-08 21:00:00.0 UTC,2019-01-08 22:00:00.0 UTC,airqualityreports,AREPA,50.088066,14.42922,Praha 1-n. Republiky,14.7,0,CHMI,3,3,0,0,2019-01-08 23:49:00.0
2019-01-08 23:49 CET,1,very good,suburban,0,ARERA,2019-01-08 21:00:00.0 UTC,2019-01-08 22:00:00.0 UTC,airqualityreports,ARERA,50.030418,14.309517,Praha 5-Reporyje,3.6,0,ZU Usti nL,2,5.6,1,0,2019-01-08 23:49:00.0
2019-01-08 23:49 CET,1,very good,urban,0,ARIEA,2019-01-08 21:00:00.0 UTC,2019-01-08 22:00:00.0 UTC,airqualityreports,ARIEA,50.081482,14.442692,Praha 2-Riegrovy sady,8.4,69,CHMI,2,4,3,1.3,2019-01-08 23:49:00.0
2019-01-08 23:49 CET,1,very good,traffic,0,ASMIA,2019-01-08 21:00:00.0 UTC,2019-01-08 22:00:00.0 UTC,airqualityreports,ASMIA,50.073135,14.398141,Praha 5-Smichov,9.2,0,CHMI,4,4.2,1,0,2019-01-08 23:49:00.0
