actualized,aqi,aqiDescription,classif,CO,Code,DateFromUTC,DateToUTC,domain_name,identifier,latitude,longitude,name,NO2,O3,owner,PM10,PM10_24,PM2_5,SO2,source_timestamp
2019-03-23 23:47 CET,2,good,urban,0,ABREA,2019-03-23 21:00:00.0 UTC,2019-03-23 22:00:00.0 UTC,airqualityreports,ABREA,50.084385,14.380116,Praha 6-Brevnov,19.7,0,CHMI,39,12.2,0,0,2019-03-23 23:47:00.0
2019-03-23 23:47 CET,2,good,urban,0,ACHOA,2019-03-23 21:00:00.0 UTC,2019-03-23 22:00:00.0 UTC,airqualityreports,ACHOA,50.03017,14.51745,Praha 4-Chodov,17.6,0,CHMI,35,24.4,0,0,2019-03-23 23:47:00.0
2019-03-23 23:47 CET,2,good,traffic,0,AKALA,2019-03-23 21:00:00.0 UTC,2019-03-23 22:00:00.0 UTC,airqualityreports,AKALA,50.094238,14.442049,Praha 8-Karlin,20.9,0,CHMI,33,45.6,0,0,2019-03-23 23:47:00.0
2019-03-23 23:47 CET,2,good,suburban,0,AKOBA,2019-03-23 21:00:00.0 UTC,2019-03-23 22:00:00.0 UTC,airqualityreports,AKOBA,50.122189,14.467578,Praha 8-Kobylisy,13.8,76.8,CHMI,31,34.3,0,0,2019-03-23 23:47:00.0
2019-03-23 23:47 CET,3,fair,traffic,656,ALEGA,2019-03-23 21:00:00.0 UTC,2019-03-23 22:00:00.0 UTC,airqualityreports,ALEGA,50.072388,14.430673,Praha 2-Legerova,55.5,0,CHMI,44,39.9,37,0,2019-03-23 23:47:00.0
2019-03-23 23:47 CET,3,fair,traffic,0,ALERA,2019-03-23 21:00:00.0 UTC,2019-03-23 22:00:00.0 UTC,airqualityreports,ALERA,50.107086,14.257226,Letiste Praha,17.2,0,Letiste Pr,50,37.3,35,0,2019-03-23 23:47:00.0
2019-03-23 23:47 CET,2,good,suburban,342,ALIBA,2019-03-23 21:00:00.0 UTC,2019-03-23 22:00:00.0 UTC,airqualityreports,ALIBA,50.007305,14.445933,Praha 4-Libus,17.2,72,CHMI,33.6,29.1,35.3,3.5,2019-03-23 23:47:00.0
2019-03-23 23:47 CET,2,good,traffic,0,APRUA,2019-03-23 21:00:00.0 UTC,2019-03-23 22:00:00.0 UTC,airqualityreports,APRUA,50.062298,14.53782,Praha 10-Prumyslova,21.2,0,CHMI,29,35,0,0,2019-03-23 23:47:00.0
2019-03-23 23:47 CET,3,fair,urban,0,AREPA,2019-03-23 21:00:00.0 UTC,2019-03-23 22:00:00.0 UTC,airqualityreports,AREPA,50.088066,14.42922,Praha 1-n. Republiky,31.2,0,CHMI,47,46.6,0,0,2019-03-23 23:47:00.0
2019-03-23 23:47 CET,3,fair,suburban,0,ARERA,2019-03-23 21:00:00.0 UTC,2019-03-23 22:00:00.0 UTC,airqualityreports,ARERA,50.030418,14.309517,Praha 5-Reporyje,13.8,0,ZU Usti nL,44,39.8,38,0,2019-03-23 23:47:00.0
2019-03-23 23:47 CET,2,good,urban,0,ARIEA,2019-03-23 21:00:00.0 UTC,2019-03-23 22:00:00.0 UTC,airqualityreports,ARIEA,50.081482,14.442692,Praha 2-Riegrovy sady,23.5,65.2,CHMI,35,36.5,18,3.5,2019-03-23 23:47:00.0
2019-03-23 23:47 CET,2,good,traffic,0,ASMIA,2019-03-23 21:00:00.0 UTC,2019-03-23 22:00:00.0 UTC,airqualityreports,ASMIA,50.073135,14.398141,Praha 5-Smichov,10.5,0,CHMI,37,45.3,22,0,2019-03-23 23:47:00.0
