actualized,aqi,aqiDescription,classif,CO,Code,DateFromUTC,DateToUTC,domain_name,identifier,latitude,longitude,name,NO2,O3,owner,PM10,PM10_24,PM2_5,SO2,source_timestamp
2018-11-25 23:48 CET,2,good,urban,0,ABREA,2018-11-25 21:00:00.0 UTC,2018-11-25 22:00:00.0 UTC,airqualityreports,ABREA,50.084385,14.380116,Praha 6-Brevnov,24.5,0,CHMI,24,19.1,0,0,2018-11-25 23:48:00.0
2018-11-25 23:48 CET,1,very good,urban,0,ACHOA,2018-11-25 21:00:00.0 UTC,2018-11-25 22:00:00.0 UTC,airqualityreports,ACHOA,50.03017,14.51745,Praha 4-Chodov,13,0,CHMI,20,16.6,0,0,2018-11-25 23:48:00.0
2018-11-25 23:48 CET,2,good,traffic,0,AKALA,2018-11-25 21:00:00.0 UTC,2018-11-25 22:00:00.0 UTC,airqualityreports,AKALA,50.094238,14.442049,Praha 8-Karlin,18,0,CHMI,36,24.6,0,0,2018-11-25 23:48:00.0
2018-11-25 23:48 CET,3,fair,suburban,0,AKOBA,2018-11-25 21:00:00.0 UTC,2018-11-25 22:00:00.0 UTC,airqualityreports,AKOBA,50.122189,14.467578,Praha 8-Kobylisy,14.5,15.4,CHMI,43,25,0,0,2018-11-25 23:48:00.0
2018-11-25 23:48 CET,2,good,traffic,479,ALEGA,2018-11-25 21:00:00.0 UTC,2018-11-25 22:00:00.0 UTC,airqualityreports,ALEGA,50.072388,14.430673,Praha 2-Legerova,40.2,0,CHMI,40,27.6,38,0,2018-11-25 23:48:00.0
2018-11-25 23:48 CET,3,fair,traffic,0,ALERA,2018-11-25 21:00:00.0 UTC,2018-11-25 22:00:00.0 UTC,airqualityreports,ALERA,50.107086,14.257226,Letiste Praha,22.8,0,Letiste Pr,52,27.4,44,0,2018-11-25 23:48:00.0
2018-11-25 23:48 CET,2,good,suburban,404,ALIBA,2018-11-25 21:00:00.0 UTC,2018-11-25 22:00:00.0 UTC,airqualityreports,ALIBA,50.007305,14.445933,Praha 4-Libus,16.6,25.1,CHMI,31.2,17.6,28.4,1.3,2018-11-25 23:48:00.0
2018-11-25 23:48 CET,2,good,traffic,0,APRUA,2018-11-25 21:00:00.0 UTC,2018-11-25 22:00:00.0 UTC,airqualityreports,APRUA,50.062298,14.53782,Praha 10-Prumyslova,16.5,0,CHMI,24,20,0,0,2018-11-25 23:48:00.0
2018-11-25 23:48 CET,2,good,urban,0,AREPA,2018-11-25 21:00:00.0 UTC,2018-11-25 22:00:00.0 UTC,airqualityreports,AREPA,50.088066,14.42922,Praha 1-n. Republiky,24.5,0,CHMI,32,24,0,0,2018-11-25 23:48:00.0
2018-11-25 23:48 CET,2,good,suburban,0,ARERA,2018-11-25 21:00:00.0 UTC,2018-11-25 22:00:00.0 UTC,airqualityreports,ARERA,50.030418,14.309517,Praha 5-Reporyje,14.2,0,ZU Usti nL,36,25.5,35,0,2018-11-25 23:48:00.0
2018-11-25 23:48 CET,2,good,urban,0,ARIEA,2018-11-25 21:00:00.0 UTC,2018-11-25 22:00:00.0 UTC,airqualityreports,ARIEA,50.081482,14.442692,Praha 2-Riegrovy sady,23.9,12.8,CHMI,30,25.4,37,1.3,2018-11-25 23:48:00.0
2018-11-25 23:48 CET,1,very good,traffic,0,ASMIA,2018-11-25 21:00:00.0 UTC,2018-11-25 22:00:00.0 UTC,airqualityreports,ASMIA,50.073135,14.398141,Praha 5-Smichov,20.1,0,CHMI,14,24,22,0,2018-11-25 23:48:00.0
