actualized,aqi,aqiDescription,classif,CO,Code,DateFromUTC,DateToUTC,domain_name,identifier,latitude,longitude,name,NO2,O3,owner,PM10,PM10_24,PM2_5,SO2,source_timestamp
2018-10-08 23:47 CEST,3,fair,urban,0,ABREA,2018-10-08 20:00:00.0 UTC,2018-10-08 21:00:00.0 UTC,airqualityreports,ABREA,50.084385,14.380116,Praha 6-Brevnov,65.6,0,CHMI,51,19.4,0,0,2018-10-08 23:47:00.0
2018-10-08 23:47 CEST,2,good,urban,0,ACHOA,2018-10-08 20:00:00.0 UTC,2018-10-08 21:00:00.0 UTC,airqualityreports,ACHOA,50.03017,14.51745,Praha 4-Chodov,46.9,0,CHMI,36,17.7,0,0,2018-10-08 23:47:00.0
2018-10-08 23:47 CEST,3,fair,traffic,0,AKALA,2018-10-08 20:00:00.0 UTC,2018-10-08 21:00:00.0 UTC,airqualityreports,AKALA,50.094238,14.442049,Praha 8-Karlin,57.4,0,CHMI,52,25,0,0,2018-10-08 23:47:00.0
2018-10-08 23:47 CEST,3,fair,suburban,0,AKOBA,2018-10-08 20:00:00.0 UTC,2018-10-08 21:00:00.0 UTC,airqualityreports,AKOBA,50.122189,14.467578,Praha 8-Kobylisy,44.4,20.5,CHMI,49,21.4,0,0,2018-10-08 23:47:00.0
2018-10-08 23:47 CEST,3,fair,traffic,728,ALEGA,2018-10-08 20:00:00.0 UTC,2018-10-08 21:00:00.0 UTC,airqualityreports,ALEGA,50.072388,14.430673,Praha 2-Legerova,83,0,CHMI,47,25.2,32,0,2018-10-08 23:47:00.0
2018-10-08 23:47 CEST,3,fair,traffic,0,ALERA,2018-10-08 20:00:00.0 UTC,2018-10-08 21:00:00.0 UTC,airqualityreports,ALERA,50.107086,14.257226,Letiste Praha,69.4,0,Letiste Pr,65,30.5,53,0,2018-10-08 23:47:00.0
2018-10-08 23:47 CEST,3,fair,suburban,452,ALIBA,2018-10-08 20:00:00.0 UTC,2018-10-08 21:00:00.0 UTC,airqualityreports,ALIBA,50.007305,14.445933,Praha 4-Libus,63.7,1,CHMI,52.4,18.9,45.6,1.3,2018-10-08 23:47:00.0
2018-10-08 23:47 CEST,3,fair,traffic,0,APRUA,2018-10-08 20:00:00.0 UTC,2018-10-08 21:00:00.0 UTC,airqualityreports,APRUA,50.062298,14.53782,Praha 10-Prumyslova,41.3,0,CHMI,56,25,0,0,2018-10-08 23:47:00.0
2018-10-08 23:47 CEST,3,fair,urban,0,AREPA,2018-10-08 20:00:00.0 UTC,2018-10-08 21:00:00.0 UTC,airqualityreports,AREPA,50.088066,14.42922,Praha 1-n. Republiky,64.5,0,CHMI,50,23.1,0,0,2018-10-08 23:47:00.0
2018-10-08 23:47 CEST,3,fair,suburban,0,ARERA,2018-10-08 20:00:00.0 UTC,2018-10-08 21:00:00.0 UTC,airqualityreports,ARERA,50.030418,14.309517,Praha 5-Reporyje,43.4,0,ZU Usti nL,57,29.5,47,0,2018-10-08 23:47:00.0
2018-10-08 23:47 CEST,3,fair,urban,0,ARIEA,2018-10-08 20:00:00.0 UTC,2018-10-08 21:00:00.0 UTC,airqualityreports,ARIEA,50.081482,14.442692,Praha 2-Riegrovy sady,57.4,7.4,CHMI,41,20.6,22,1.3,2018-10-08 23:47:00.0
2018-10-08 23:47 CEST,3,fair,traffic,0,ASMIA,2018-10-08 20:00:00.0 UTC,2018-10-08 21:00:00.0 UTC,airqualityreports,ASMIA,50.073135,14.398141,Praha 5-Smichov,55.7,0,CHMI,46,28.3,22,0,2018-10-08 23:47:00.0
2018-10-08 23:47 CEST,2,good,urban,0,ASROA,2018-10-08 20:00:00.0 UTC,2018-10-08 21:00:00.0 UTC,airqualityreports,ASROA,50.07515,14.472661,Praha 10-Srobarova,45,0,SZU,30,18.5,22,0,2018-10-08 23:47:00.0
2018-10-08 23:47 CEST,2,good,urban,0,ASTOA,2018-10-08 20:00:00.0 UTC,2018-10-08 21:00:00.0 UTC,airqualityreports,ASTOA,50.046131,14.331413,Praha 5-Stodulky,0,1,CHMI,36,18,32,0,2018-10-08 23:47:00.0
2018-10-08 23:47 CEST,3,fair,suburban,0,ASUCA,2018-10-08 20:00:00.0 UTC,2018-10-08 21:00:00.0 UTC,airqualityreports,ASUCA,50.12653,14.384639,Praha 6-Suchdol,0,5,CHMI,42,17,0,0,2018-10-08 23:47:00.0
2018-10-08 23:47 CEST,4,suitable,traffic,0,AVRSA,2018-10-08 20:00:00.0 UTC,2018-10-08 21:00:00.0 UTC,airqualityreports,AVRSA,50.066429,14.446152,Praha 10-Vrsovice,0,0,CHMI,75,26.5,0,0,2018-10-08 23:47:00.0
2018-10-08 23:47 CEST,3,fair,traffic,0,AVYNA,2018-10-08 20:00:00.0 UTC,2018-10-08 21:00:00.0 UTC,airqualityreports,AVYNA,50.11108,14.503096,Praha 9-Vysocany,59.1,1,CHMI,54,26.3,0,0,2018-10-08 23:47:00.0
2018-10-08 23:24 CEST,3,fair,urban,0,ABREA,2018-10-08 20:00:00.0 UTC,2018-10-08 21:00:00.0 UTC,airqualityreports,ABREA,50.084385,14.380116,Praha 6-Brevnov,65.6,0,CHMI,51,19.4,0,0,2018-10-08 23:24:00.0
2018-10-08 23:24 CEST,2,good,urban,0,ACHOA,2018-10-08 20:00:00.0 UTC,2018-10-08 21:00:00.0 UTC,airqualityreports,ACHOA,50.03017,14.51745,Praha 4-Chodov,46.9,0,CHMI,36,17.7,0,0,2018-10-08 23:24:00.0
2018-10-08 23:24 CEST,3,fair,traffic,0,AKALA,2018-10-08 20:00:00.0 UTC,2018-10-08 21:00:00.0 UTC,airqualityreports,AKALA,50.094238,14.442049,Praha 8-Karlin,57.4,0,CHMI,52,25,0,0,2018-10-08 23:24:00.0
2018-10-08 23:24 CEST,3,fair,suburban,0,AKOBA,2018-10-08 20:00:00.0 UTC,2018-10-08 21:00:00.0 UTC,airqualityreports,AKOBA,50.122189,14.467578,Praha 8-Kobylisy,44.4,20.5,CHMI,49,21.4,0,0,2018-10-08 23:24:00.0
2018-10-08 23:24 CEST,3,fair,traffic,728,ALEGA,2018-10-08 20:00:00.0 UTC,2018-10-08 21:00:00.0 UTC,airqualityreports,ALEGA,50.072388,14.430673,Praha 2-Legerova,83,0,CHMI,47,25.2,32,0,2018-10-08 23:24:00.0
2018-10-08 23:24 CEST,3,fair,traffic,0,ALERA,2018-10-08 20:00:00.0 UTC,2018-10-08 21:00:00.0 UTC,airqualityreports,ALERA,50.107086,14.257226,Letiste Praha,69.4,0,Letiste Pr,65,30.5,53,0,2018-10-08 23:24:00.0
2018-10-08 23:24 CEST,3,fair,suburban,452,ALIBA,2018-10-08 20:00:00.0 UTC,2018-10-08 21:00:00.0 UTC,airqualityreports,ALIBA,50.007305,14.445933,Praha 4-Libus,63.7,1,CHMI,52.4,18.9,45.6,1.3,2018-10-08 23:24:00.0
2018-10-08 23:24 CEST,3,fair,traffic,0,APRUA,2018-10-08 20:00:00.0 UTC,2018-10-08 21:00:00.0 UTC,airqualityreports,APRUA,50.062298,14.53782,Praha 10-Prumyslova,41.3,0,CHMI,56,25,0,0,2018-10-08 23:24:00.0
2018-10-08 23:24 CEST,3,fair,urban,0,AREPA,2018-10-08 20:00:00.0 UTC,2018-10-08 21:00:00.0 UTC,airqualityreports,AREPA,50.088066,14.42922,Praha 1-n. Republiky,64.5,0,CHMI,50,23.1,0,0,2018-10-08 23:24:00.0
