actualized,aqi,aqiDescription,classif,CO,Code,DateFromUTC,DateToUTC,domain_name,identifier,latitude,longitude,name,NO2,O3,owner,PM10,PM10_24,PM2_5,SO2,source_timestamp
2019-04-10 23:47 CEST,2,good,urban,0,ABREA,2019-04-10 20:00:00.0 UTC,2019-04-10 21:00:00.0 UTC,airqualityreports,ABREA,50.084385,14.380116,Praha 6-Brevnov,27.4,0,CHMI,19,40.9,0,0,2019-04-10 23:47:00.0
2019-04-10 23:47 CEST,2,good,urban,0,ACHOA,2019-04-10 20:00:00.0 UTC,2019-04-10 21:00:00.0 UTC,airqualityreports,ACHOA,50.03017,14.51745,Praha 4-Chodov,12.1,0,CHMI,30,41.8,0,0,2019-04-10 23:47:00.0
2019-04-10 23:47 CEST,0,Incomplete data,traffic,0,AKALA,2019-04-10 20:00:00.0 UTC,2019-04-10 21:00:00.0 UTC,airqualityreports,AKALA,50.094238,14.442049,Praha 8-Karlin,0,0,CHMI,27,54,0,0,2019-04-10 23:47:00.0
2019-04-10 23:47 CEST,0,Incomplete data,suburban,0,AKOBA,2019-04-10 20:00:00.0 UTC,2019-04-10 21:00:00.0 UTC,airqualityreports,AKOBA,50.122189,14.467578,Praha 8-Kobylisy,16.8,0,CHMI,29,38.3,0,0,2019-04-10 23:47:00.0
2019-04-10 23:47 CEST,2,good,traffic,454,ALEGA,2019-04-10 20:00:00.0 UTC,2019-04-10 21:00:00.0 UTC,airqualityreports,ALEGA,50.072388,14.430673,Praha 2-Legerova,35.8,0,CHMI,33,49.3,21,0,2019-04-10 23:47:00.0
2019-04-10 23:47 CEST,2,good,traffic,0,ALERA,2019-04-10 20:00:00.0 UTC,2019-04-10 21:00:00.0 UTC,airqualityreports,ALERA,50.107086,14.257226,Letiste Praha,31.9,0,Letiste Pr,37,55.1,21,0,2019-04-10 23:47:00.0
2019-04-10 23:47 CEST,2,good,suburban,271,ALIBA,2019-04-10 20:00:00.0 UTC,2019-04-10 21:00:00.0 UTC,airqualityreports,ALIBA,50.007305,14.445933,Praha 4-Libus,15.5,62.2,CHMI,22.4,40.9,27.8,3.2,2019-04-10 23:47:00.0
2019-04-10 23:47 CEST,3,fair,traffic,0,APRUA,2019-04-10 20:00:00.0 UTC,2019-04-10 21:00:00.0 UTC,airqualityreports,APRUA,50.062298,14.53782,Praha 10-Prumyslova,11.1,0,CHMI,21,46.8,0,0,2019-04-10 23:47:00.0
2019-04-10 23:47 CEST,3,fair,urban,0,AREPA,2019-04-10 20:00:00.0 UTC,2019-04-10 21:00:00.0 UTC,airqualityreports,AREPA,50.088066,14.42922,Praha 1-n. Republiky,30,0,CHMI,42,46.5,0,0,2019-04-10 23:47:00.0
2019-04-10 23:47 CEST,2,good,suburban,0,ARERA,2019-04-10 20:00:00.0 UTC,2019-04-10 21:00:00.0 UTC,airqualityreports,ARERA,50.030418,14.309517,Praha 5-Reporyje,15.3,0,ZU Usti nL,32,50.3,22,0,2019-04-10 23:47:00.0
2019-04-10 23:47 CEST,2,good,urban,0,ARIEA,2019-04-10 20:00:00.0 UTC,2019-04-10 21:00:00.0 UTC,airqualityreports,ARIEA,50.081482,14.442692,Praha 2-Riegrovy sady,18.6,60.2,CHMI,26,47.7,12,2.7,2019-04-10 23:47:00.0
2019-04-10 23:47 CEST,2,good,traffic,0,ASMIA,2019-04-10 20:00:00.0 UTC,2019-04-10 21:00:00.0 UTC,airqualityreports,ASMIA,50.073135,14.398141,Praha 5-Smichov,16.5,0,CHMI,22,42.5,,0,2019-04-10 23:47:00.0
2019-04-10 23:47 CEST,2,good,urban,0,ASROA,2019-04-10 20:00:00.0 UTC,2019-04-10 21:00:00.0 UTC,airqualityreports,ASROA,50.07515,14.472661,Praha 10-Srobarova,9,0,SZU,24,34.6,16,0,2019-04-10 23:47:00.0
2019-04-10 23:47 CEST,2,good,urban,0,ASTOA,2019-04-10 20:00:00.0 UTC,2019-04-10 21:00:00.0 UTC,airqualityreports,ASTOA,50.046131,14.331413,Praha 5-Stodulky,0,63.2,CHMI,18,40.5,16,0,2019-04-10 23:47:00.0
2019-04-10 23:47 CEST,2,good,suburban,0,ASUCA,2019-04-10 20:00:00.0 UTC,2019-04-10 21:00:00.0 UTC,airqualityreports,ASUCA,50.12653,14.384639,Praha 6-Suchdol,0,63.4,CHMI,19,40.5,0,0,2019-04-10 23:47:00.0
2019-04-10 23:47 CEST,2,good,traffic,0,AVRSA,2019-04-10 20:00:00.0 UTC,2019-04-10 21:00:00.0 UTC,airqualityreports,AVRSA,50.066429,14.446152,Praha 10-Vrsovice,0,0,CHMI,28,43,0,0,2019-04-10 23:47:00.0
2019-04-10 23:47 CEST,2,good,traffic,0,AVYNA,2019-04-10 20:00:00.0 UTC,2019-04-10 21:00:00.0 UTC,airqualityreports,AVYNA,50.11108,14.503096,Praha 9-Vysocany,30.6,49.3,CHMI,10,44.1,0,0,2019-04-10 23:47:00.0
2019-04-10 23:24 CEST,2,good,urban,0,ABREA,2019-04-10 20:00:00.0 UTC,2019-04-10 21:00:00.0 UTC,airqualityreports,ABREA,50.084385,14.380116,Praha 6-Brevnov,27.4,0,CHMI,19,40.9,0,0,2019-04-10 23:24:00.0
