actualized,aqi,aqiDescription,classif,CO,Code,DateFromUTC,DateToUTC,domain_name,identifier,latitude,longitude,name,NO2,O3,owner,PM10,PM10_24,PM2_5,SO2,source_timestamp
2019-03-25 23:47 CET,1,very good,urban,0,ABREA,2019-03-25 21:00:00.0 UTC,2019-03-25 22:00:00.0 UTC,airqualityreports,ABREA,50.084385,14.380116,Praha 6-Brevnov,12.2,0,CHMI,10,18.4,0,0,2019-03-25 23:47:00.0
2019-03-25 23:47 CET,1,very good,urban,0,ACHOA,2019-03-25 21:00:00.0 UTC,2019-03-25 22:00:00.0 UTC,airqualityreports,ACHOA,50.03017,14.51745,Praha 4-Chodov,9.9,0,CHMI,11,17.3,0,0,2019-03-25 23:47:00.0
2019-03-25 23:47 CET,1,very good,traffic,0,AKALA,2019-03-25 21:00:00.0 UTC,2019-03-25 22:00:00.0 UTC,airqualityreports,AKALA,50.094238,14.442049,Praha 8-Karlin,11.9,0,CHMI,9,20.3,0,0,2019-03-25 23:47:00.0
2019-03-25 23:47 CET,1,very good,suburban,0,AKOBA,2019-03-25 21:00:00.0 UTC,2019-03-25 22:00:00.0 UTC,airqualityreports,AKOBA,50.122189,14.467578,Praha 8-Kobylisy,10.9,65.8,CHMI,9,19.2,0,0,2019-03-25 23:47:00.0
2019-03-25 23:47 CET,2,good,traffic,292,ALEGA,2019-03-25 21:00:00.0 UTC,2019-03-25 22:00:00.0 UTC,airqualityreports,ALEGA,50.072388,14.430673,Praha 2-Legerova,27.4,0,CHMI,12,17.9,8,0,2019-03-25 23:47:00.0
2019-03-25 23:47 CET,1,very good,traffic,0,ALERA,2019-03-25 21:00:00.0 UTC,2019-03-25 22:00:00.0 UTC,airqualityreports,ALERA,50.107086,14.257226,Letiste Praha,16.1,0,Letiste Pr,14,24.5,8,0,2019-03-25 23:47:00.0
2019-03-25 23:47 CET,1,very good,suburban,209,ALIBA,2019-03-25 21:00:00.0 UTC,2019-03-25 22:00:00.0 UTC,airqualityreports,ALIBA,50.007305,14.445933,Praha 4-Libus,10.7,69.8,CHMI,11.8,16.1,4.9,1.3,2019-03-25 23:47:00.0
2019-03-25 23:47 CET,1,very good,traffic,0,APRUA,2019-03-25 21:00:00.0 UTC,2019-03-25 22:00:00.0 UTC,airqualityreports,APRUA,50.062298,14.53782,Praha 10-Prumyslova,21.2,0,CHMI,15,22.6,0,0,2019-03-25 23:47:00.0
2019-03-25 23:47 CET,1,very good,urban,0,AREPA,2019-03-25 21:00:00.0 UTC,2019-03-25 22:00:00.0 UTC,airqualityreports,AREPA,50.088066,14.42922,Praha 1-n. Republiky,21,0,CHMI,16,26,0,0,2019-03-25 23:47:00.0
2019-03-25 23:47 CET,1,very good,suburban,0,ARERA,2019-03-25 21:00:00.0 UTC,2019-03-25 22:00:00.0 UTC,airqualityreports,ARERA,50.030418,14.309517,Praha 5-Reporyje,9.4,0,ZU Usti nL,13,27.7,11,0,2019-03-25 23:47:00.0
2019-03-25 23:47 CET,1,very good,urban,0,ARIEA,2019-03-25 21:00:00.0 UTC,2019-03-25 22:00:00.0 UTC,airqualityreports,ARIEA,50.081482,14.442692,Praha 2-Riegrovy sady,14.2,64.6,CHMI,7,18.5,3,2.9,2019-03-25 23:47:00.0
2019-03-25 23:47 CET,1,very good,traffic,0,ASMIA,2019-03-25 21:00:00.0 UTC,2019-03-25 22:00:00.0 UTC,airqualityreports,ASMIA,50.073135,14.398141,Praha 5-Smichov,11.9,0,CHMI,12,23.3,6,0,2019-03-25 23:47:00.0
2019-03-25 23:47 CET,1,very good,urban,0,ASROA,2019-03-25 21:00:00.0 UTC,2019-03-25 22:00:00.0 UTC,airqualityreports,ASROA,50.07515,14.472661,Praha 10-Srobarova,7.3,0,SZU,6,13.8,5,0,2019-03-25 23:47:00.0
2019-03-25 23:47 CET,1,very good,urban,0,ASTOA,2019-03-25 21:00:00.0 UTC,2019-03-25 22:00:00.0 UTC,airqualityreports,ASTOA,50.046131,14.331413,Praha 5-Stodulky,0,70,CHMI,7,16.5,9,0,2019-03-25 23:47:00.0
2019-03-25 23:47 CET,1,very good,suburban,0,ASUCA,2019-03-25 21:00:00.0 UTC,2019-03-25 22:00:00.0 UTC,airqualityreports,ASUCA,50.12653,14.384639,Praha 6-Suchdol,0,70,CHMI,6,16.7,0,0,2019-03-25 23:47:00.0
2019-03-25 23:47 CET,1,very good,traffic,0,AVRSA,2019-03-25 21:00:00.0 UTC,2019-03-25 22:00:00.0 UTC,airqualityreports,AVRSA,50.066429,14.446152,Praha 10-Vrsovice,0,0,CHMI,14,27.8,0,0,2019-03-25 23:47:00.0
2019-03-25 23:47 CET,1,very good,traffic,0,AVYNA,2019-03-25 21:00:00.0 UTC,2019-03-25 22:00:00.0 UTC,airqualityreports,AVYNA,50.11108,14.503096,Praha 9-Vysocany,19.3,56.9,CHMI,20,20,0,0,2019-03-25 23:47:00.0
2019-03-25 23:24 CET,1,very good,urban,0,ABREA,2019-03-25 21:00:00.0 UTC,2019-03-25 22:00:00.0 UTC,airqualityreports,ABREA,50.084385,14.380116,Praha 6-Brevnov,12.2,0,CHMI,10,18.4,0,0,2019-03-25 23:24:00.0
2019-03-25 23:24 CET,1,very good,urban,0,ACHOA,2019-03-25 21:00:00.0 UTC,2019-03-25 22:00:00.0 UTC,airqualityreports,ACHOA,50.03017,14.51745,Praha 4-Chodov,9.9,0,CHMI,11,17.3,0,0,2019-03-25 23:24:00.0
2019-03-25 23:24 CET,1,very good,traffic,0,AKALA,2019-03-25 21:00:00.0 UTC,2019-03-25 22:00:00.0 UTC,airqualityreports,AKALA,50.094238,14.442049,Praha 8-Karlin,11.9,0,CHMI,9,20.3,0,0,2019-03-25 23:24:00.0
2019-03-25 23:24 CET,1,very good,suburban,0,AKOBA,2019-03-25 21:00:00.0 UTC,2019-03-25 22:00:00.0 UTC,airqualityreports,AKOBA,50.122189,14.467578,Praha 8-Kobylisy,10.9,65.8,CHMI,9,19.2,0,0,2019-03-25 23:24:00.0
2019-03-25 23:24 CET,2,good,traffic,292,ALEGA,2019-03-25 21:00:00.0 UTC,2019-03-25 22:00:00.0 UTC,airqualityreports,ALEGA,50.072388,14.430673,Praha 2-Legerova,27.4,0,CHMI,12,17.9,8,0,2019-03-25 23:24:00.0
2019-03-25 23:24 CET,1,very good,traffic,0,ALERA,2019-03-25 21:00:00.0 UTC,2019-03-25 22:00:00.0 UTC,airqualityreports,ALERA,50.107086,14.257226,Letiste Praha,16.1,0,Letiste Pr,14,24.5,8,0,2019-03-25 23:24:00.0
