actualized,aqi,aqiDescription,classif,CO,Code,DateFromUTC,DateToUTC,domain_name,identifier,latitude,longitude,name,NO2,O3,owner,PM10,PM10_24,PM2_5,SO2,source_timestamp
2018-10-01 23:47 CEST,1,very good,urban,0,ABREA,2018-10-01 20:00:00.0 UTC,2018-10-01 21:00:00.0 UTC,airqualityreports,ABREA,50.084385,14.380116,Praha 6-Brevnov,20.1,0,CHMI,16,20.6,0,0,2018-10-01 23:47:00.0
2018-10-01 23:47 CEST,2,good,urban,0,ACHOA,2018-10-01 20:00:00.0 UTC,2018-10-01 21:00:00.0 UTC,airqualityreports,ACHOA,50.03017,14.51745,Praha 4-Chodov,27.9,0,CHMI,16,22.7,0,0,2018-10-01 23:47:00.0
2018-10-01 23:47 CEST,0,Incomplete data,traffic,0,AKALA,2018-10-01 20:00:00.0 UTC,2018-10-01 21:00:00.0 UTC,airqualityreports,AKALA,50.094238,14.442049,Praha 8-Karlin,0,0,CHMI,18,29.2,0,0,2018-10-01 23:47:00.0
2018-10-01 23:47 CEST,1,very good,suburban,0,AKOBA,2018-10-01 20:00:00.0 UTC,2018-10-01 21:00:00.0 UTC,airqualityreports,AKOBA,50.122189,14.467578,Praha 8-Kobylisy,11.5,41.9,CHMI,13,26.2,0,0,2018-10-01 23:47:00.0
2018-10-01 23:47 CEST,2,good,traffic,440,ALEGA,2018-10-01 20:00:00.0 UTC,2018-10-01 21:00:00.0 UTC,airqualityreports,ALEGA,50.072388,14.430673,Praha 2-Legerova,27.7,0,CHMI,8,28,7,0,2018-10-01 23:47:00.0
2018-10-01 23:47 CEST,1,very good,traffic,0,ALERA,2018-10-01 20:00:00.0 UTC,2018-10-01 21:00:00.0 UTC,airqualityreports,ALERA,50.107086,14.257226,Letiste Praha,19.7,0,Letiste Pr,19,33.1,15,0,2018-10-01 23:47:00.0
2018-10-01 23:47 CEST,2,good,suburban,410,ALIBA,2018-10-01 20:00:00.0 UTC,2018-10-01 21:00:00.0 UTC,airqualityreports,ALIBA,50.007305,14.445933,Praha 4-Libus,21.4,27.1,CHMI,20.3,22.6,27.3,1.3,2018-10-01 23:47:00.0
2018-10-01 23:47 CEST,0,Incomplete data,traffic,0,APRUA,2018-10-01 20:00:00.0 UTC,2018-10-01 21:00:00.0 UTC,airqualityreports,APRUA,50.062298,14.53782,Praha 10-Prumyslova,0,0,CHMI,20,36.3,0,0,2018-10-01 23:47:00.0
2018-10-01 23:47 CEST,0,Incomplete data,urban,0,AREPA,2018-10-01 20:00:00.0 UTC,2018-10-01 21:00:00.0 UTC,airqualityreports,AREPA,50.088066,14.42922,Praha 1-n. Republiky,0,0,CHMI,12,32.7,0,0,2018-10-01 23:47:00.0
2018-10-01 23:47 CEST,1,very good,suburban,0,ARERA,2018-10-01 20:00:00.0 UTC,2018-10-01 21:00:00.0 UTC,airqualityreports,ARERA,50.030418,14.309517,Praha 5-Reporyje,13,0,ZU Usti nL,8,29.5,7,0,2018-10-01 23:47:00.0
