actualized,aqi,aqiDescription,classif,CO,Code,DateFromUTC,DateToUTC,domain_name,identifier,latitude,longitude,name,NO2,O3,owner,PM10,PM10_24,PM2_5,SO2,source_timestamp
2018-11-18 23:49 CET,2,good,urban,0,ABREA,2018-11-18 21:00:00.0 UTC,2018-11-18 22:00:00.0 UTC,airqualityreports,ABREA,50.084385,14.380116,Praha 6-Brevnov,24.5,0,CHMI,27,32.2,0,0,2018-11-18 23:49:00.0
2018-11-18 23:49 CET,3,fair,urban,0,ACHOA,2018-11-18 21:00:00.0 UTC,2018-11-18 22:00:00.0 UTC,airqualityreports,ACHOA,50.03017,14.51745,Praha 4-Chodov,34,0,CHMI,45,33.5,0,0,2018-11-18 23:49:00.0
2018-11-18 23:49 CET,3,fair,traffic,0,AKALA,2018-11-18 21:00:00.0 UTC,2018-11-18 22:00:00.0 UTC,airqualityreports,AKALA,50.094238,14.442049,Praha 8-Karlin,23.1,0,CHMI,43,38.2,0,0,2018-11-18 23:49:00.0
2018-11-18 23:49 CET,2,good,suburban,0,AKOBA,2018-11-18 21:00:00.0 UTC,2018-11-18 22:00:00.0 UTC,airqualityreports,AKOBA,50.122189,14.467578,Praha 8-Kobylisy,18.7,39.7,CHMI,25,32,0,0,2018-11-18 23:49:00.0
2018-11-18 23:49 CET,2,good,traffic,475,ALEGA,2018-11-18 21:00:00.0 UTC,2018-11-18 22:00:00.0 UTC,airqualityreports,ALEGA,50.072388,14.430673,Praha 2-Legerova,46.7,0,CHMI,33,43.2,30,0,2018-11-18 23:49:00.0
2018-11-18 23:49 CET,2,good,traffic,0,ALERA,2018-11-18 21:00:00.0 UTC,2018-11-18 22:00:00.0 UTC,airqualityreports,ALERA,50.107086,14.257226,Letiste Praha,20.1,0,Letiste Pr,37,41.7,35,0,2018-11-18 23:49:00.0
2018-11-18 23:49 CET,2,good,suburban,372,ALIBA,2018-11-18 21:00:00.0 UTC,2018-11-18 22:00:00.0 UTC,airqualityreports,ALIBA,50.007305,14.445933,Praha 4-Libus,37.3,26.3,CHMI,39.9,31.5,40.6,6.7,2018-11-18 23:49:00.0
2018-11-18 23:49 CET,3,fair,traffic,0,APRUA,2018-11-18 21:00:00.0 UTC,2018-11-18 22:00:00.0 UTC,airqualityreports,APRUA,50.062298,14.53782,Praha 10-Prumyslova,31.8,0,CHMI,41,38.7,0,0,2018-11-18 23:49:00.0
2018-11-18 23:49 CET,0,Incomplete data,urban,0,AREPA,2018-11-18 21:00:00.0 UTC,2018-11-18 22:00:00.0 UTC,airqualityreports,AREPA,50.088066,14.42922,Praha 1-n. Republiky,0,0,CHMI,57,40.7,0,0,2018-11-18 23:49:00.0
2018-11-18 23:49 CET,2,good,suburban,0,ARERA,2018-11-18 21:00:00.0 UTC,2018-11-18 22:00:00.0 UTC,airqualityreports,ARERA,50.030418,14.309517,Praha 5-Reporyje,25.4,0,ZU Usti nL,40,42.5,38,0,2018-11-18 23:49:00.0
2018-11-18 23:49 CET,2,good,urban,0,ARIEA,2018-11-18 21:00:00.0 UTC,2018-11-18 22:00:00.0 UTC,airqualityreports,ARIEA,50.081482,14.442692,Praha 2-Riegrovy sady,27.9,34.5,CHMI,34,37,41,4,2018-11-18 23:49:00.0
2018-11-18 23:49 CET,2,good,traffic,0,ASMIA,2018-11-18 21:00:00.0 UTC,2018-11-18 22:00:00.0 UTC,airqualityreports,ASMIA,50.073135,14.398141,Praha 5-Smichov,18.6,0,CHMI,25,36.9,24,0,2018-11-18 23:49:00.0
2018-11-18 23:49 CET,2,good,urban,0,ASROA,2018-11-18 21:00:00.0 UTC,2018-11-18 22:00:00.0 UTC,airqualityreports,ASROA,50.07515,14.472661,Praha 10-Srobarova,25.3,0,SZU,23,28.4,22,0,2018-11-18 23:49:00.0
2018-11-18 23:49 CET,3,fair,urban,0,ASTOA,2018-11-18 21:00:00.0 UTC,2018-11-18 22:00:00.0 UTC,airqualityreports,ASTOA,50.046131,14.331413,Praha 5-Stodulky,0,38.1,CHMI,43,31.8,23,0,2018-11-18 23:49:00.0
2018-11-18 23:49 CET,3,fair,suburban,0,ASUCA,2018-11-18 21:00:00.0 UTC,2018-11-18 22:00:00.0 UTC,airqualityreports,ASUCA,50.12653,14.384639,Praha 6-Suchdol,0,38.3,CHMI,45,35.7,0,0,2018-11-18 23:49:00.0
2018-11-18 23:49 CET,3,fair,traffic,0,AVRSA,2018-11-18 21:00:00.0 UTC,2018-11-18 22:00:00.0 UTC,airqualityreports,AVRSA,50.066429,14.446152,Praha 10-Vrsovice,0,0,CHMI,58,48.1,0,0,2018-11-18 23:49:00.0
2018-11-18 23:49 CET,2,good,traffic,0,AVYNA,2018-11-18 21:00:00.0 UTC,2018-11-18 22:00:00.0 UTC,airqualityreports,AVYNA,50.11108,14.503096,Praha 9-Vysocany,28.7,31.5,CHMI,34,43,0,0,2018-11-18 23:49:00.0
2018-11-18 23:29 CET,2,good,urban,0,ABREA,2018-11-18 21:00:00.0 UTC,2018-11-18 22:00:00.0 UTC,airqualityreports,ABREA,50.084385,14.380116,Praha 6-Brevnov,24.5,0,CHMI,27,32.2,0,0,2018-11-18 23:29:00.0
2018-11-18 23:29 CET,3,fair,urban,0,ACHOA,2018-11-18 21:00:00.0 UTC,2018-11-18 22:00:00.0 UTC,airqualityreports,ACHOA,50.03017,14.51745,Praha 4-Chodov,34,0,CHMI,45,33.5,0,0,2018-11-18 23:29:00.0
2018-11-18 23:29 CET,3,fair,traffic,0,AKALA,2018-11-18 21:00:00.0 UTC,2018-11-18 22:00:00.0 UTC,airqualityreports,AKALA,50.094238,14.442049,Praha 8-Karlin,23.1,0,CHMI,43,38.2,0,0,2018-11-18 23:29:00.0
2018-11-18 23:29 CET,2,good,suburban,0,AKOBA,2018-11-18 21:00:00.0 UTC,2018-11-18 22:00:00.0 UTC,airqualityreports,AKOBA,50.122189,14.467578,Praha 8-Kobylisy,18.7,39.7,CHMI,25,32,0,0,2018-11-18 23:29:00.0
2018-11-18 23:29 CET,2,good,traffic,475,ALEGA,2018-11-18 21:00:00.0 UTC,2018-11-18 22:00:00.0 UTC,airqualityreports,ALEGA,50.072388,14.430673,Praha 2-Legerova,46.7,0,CHMI,33,43.2,30,0,2018-11-18 23:29:00.0
2018-11-18 23:29 CET,2,good,traffic,0,ALERA,2018-11-18 21:00:00.0 UTC,2018-11-18 22:00:00.0 UTC,airqualityreports,ALERA,50.107086,14.257226,Letiste Praha,20.1,0,Letiste Pr,37,41.7,35,0,2018-11-18 23:29:00.0
2018-11-18 23:29 CET,2,good,suburban,372,ALIBA,2018-11-18 21:00:00.0 UTC,2018-11-18 22:00:00.0 UTC,airqualityreports,ALIBA,50.007305,14.445933,Praha 4-Libus,37.3,26.3,CHMI,39.9,31.5,40.6,6.7,2018-11-18 23:29:00.0
