actualized,aqi,aqiDescription,classif,CO,Code,DateFromUTC,DateToUTC,domain_name,identifier,latitude,longitude,name,NO2,O3,owner,PM10,PM10_24,PM2_5,SO2,source_timestamp
2019-04-23 23:47 CEST,2,good,urban,0,ABREA,2019-04-23 20:00:00.0 UTC,2019-04-23 21:00:00.0 UTC,airqualityreports,ABREA,50.084385,14.380116,Praha 6-Brevnov,10.3,0,CHMI,9,24.5,0,0,2019-04-23 23:47:00.0
2019-04-23 23:47 CEST,3,fair,urban,0,ACHOA,2019-04-23 20:00:00.0 UTC,2019-04-23 21:00:00.0 UTC,airqualityreports,ACHOA,50.03017,14.51745,Praha 4-Chodov,6.7,0,CHMI,6,22,0,0,2019-04-23 23:47:00.0
2019-04-23 23:47 CEST,3,fair,traffic,0,AKALA,2019-04-23 20:00:00.0 UTC,2019-04-23 21:00:00.0 UTC,airqualityreports,AKALA,50.094238,14.442049,Praha 8-Karlin,14.5,0,CHMI,12,32.3,0,0,2019-04-23 23:47:00.0
2019-04-23 23:47 CEST,2,good,suburban,0,AKOBA,2019-04-23 20:00:00.0 UTC,2019-04-23 21:00:00.0 UTC,airqualityreports,AKOBA,50.122189,14.467578,Praha 8-Kobylisy,10.9,63.4,CHMI,16,24.5,0,0,2019-04-23 23:47:00.0
2019-04-23 23:47 CEST,0,Incomplete data,traffic,436,ALEGA,2019-04-23 20:00:00.0 UTC,2019-04-23 21:00:00.0 UTC,airqualityreports,ALEGA,50.072388,14.430673,Praha 2-Legerova,0,0,CHMI,15,35.3,12,0,2019-04-23 23:47:00.0
2019-04-23 23:47 CEST,3,fair,traffic,0,ALERA,2019-04-23 20:00:00.0 UTC,2019-04-23 21:00:00.0 UTC,airqualityreports,ALERA,50.107086,14.257226,Letiste Praha,10.3,0,Letiste Pr,18,39.6,10,0,2019-04-23 23:47:00.0
2019-04-23 23:47 CEST,2,good,suburban,306,ALIBA,2019-04-23 20:00:00.0 UTC,2019-04-23 21:00:00.0 UTC,airqualityreports,ALIBA,50.007305,14.445933,Praha 4-Libus,7.8,64.6,CHMI,19.3,20.2,4.5,1.3,2019-04-23 23:47:00.0
2019-04-23 23:47 CEST,3,fair,traffic,0,APRUA,2019-04-23 20:00:00.0 UTC,2019-04-23 21:00:00.0 UTC,airqualityreports,APRUA,50.062298,14.53782,Praha 10-Prumyslova,8.8,0,CHMI,12,31.9,0,0,2019-04-23 23:47:00.0
2019-04-23 23:47 CEST,2,good,urban,0,AREPA,2019-04-23 20:00:00.0 UTC,2019-04-23 21:00:00.0 UTC,airqualityreports,AREPA,50.088066,14.42922,Praha 1-n. Republiky,16.6,0,CHMI,7,34.5,0,0,2019-04-23 23:47:00.0
2019-04-23 23:47 CEST,3,fair,suburban,0,ARERA,2019-04-23 20:00:00.0 UTC,2019-04-23 21:00:00.0 UTC,airqualityreports,ARERA,50.030418,14.309517,Praha 5-Reporyje,7.8,0,ZU Usti nL,16,35.9,14,0,2019-04-23 23:47:00.0
2019-04-23 23:47 CEST,2,good,urban,0,ARIEA,2019-04-23 20:00:00.0 UTC,2019-04-23 21:00:00.0 UTC,airqualityreports,ARIEA,50.081482,14.442692,Praha 2-Riegrovy sady,10.3,62.6,CHMI,7,29.4,9,1.3,2019-04-23 23:47:00.0
2019-04-23 23:47 CEST,0,Incomplete data,traffic,0,ASMIA,2019-04-23 20:00:00.0 UTC,2019-04-23 21:00:00.0 UTC,airqualityreports,ASMIA,50.073135,14.398141,Praha 5-Smichov,0,0,CHMI,0,,,0,2019-04-23 23:47:00.0
2019-04-23 23:47 CEST,2,good,urban,0,ASROA,2019-04-23 20:00:00.0 UTC,2019-04-23 21:00:00.0 UTC,airqualityreports,ASROA,50.07515,14.472661,Praha 10-Srobarova,3.8,0,SZU,10,24.6,9,0,2019-04-23 23:47:00.0
2019-04-23 23:47 CEST,3,fair,urban,0,ASTOA,2019-04-23 20:00:00.0 UTC,2019-04-23 21:00:00.0 UTC,airqualityreports,ASTOA,50.046131,14.331413,Praha 5-Stodulky,0,70.2,CHMI,10,24.4,9,0,2019-04-23 23:47:00.0
2019-04-23 23:47 CEST,3,fair,suburban,0,ASUCA,2019-04-23 20:00:00.0 UTC,2019-04-23 21:00:00.0 UTC,airqualityreports,ASUCA,50.12653,14.384639,Praha 6-Suchdol,0,66.8,CHMI,17,24.3,0,0,2019-04-23 23:47:00.0
2019-04-23 23:47 CEST,2,good,traffic,0,AVRSA,2019-04-23 20:00:00.0 UTC,2019-04-23 21:00:00.0 UTC,airqualityreports,AVRSA,50.066429,14.446152,Praha 10-Vrsovice,0,0,CHMI,11,28.6,0,0,2019-04-23 23:47:00.0
2019-04-23 23:47 CEST,2,good,traffic,0,AVYNA,2019-04-23 20:00:00.0 UTC,2019-04-23 21:00:00.0 UTC,airqualityreports,AVYNA,50.11108,14.503096,Praha 9-Vysocany,9.4,57.9,CHMI,4,30.5,0,0,2019-04-23 23:47:00.0
2019-04-23 23:24 CEST,2,good,urban,0,ABREA,2019-04-23 20:00:00.0 UTC,2019-04-23 21:00:00.0 UTC,airqualityreports,ABREA,50.084385,14.380116,Praha 6-Brevnov,10.3,0,CHMI,9,24.5,0,0,2019-04-23 23:24:00.0
2019-04-23 23:24 CEST,3,fair,urban,0,ACHOA,2019-04-23 20:00:00.0 UTC,2019-04-23 21:00:00.0 UTC,airqualityreports,ACHOA,50.03017,14.51745,Praha 4-Chodov,6.7,0,CHMI,6,22,0,0,2019-04-23 23:24:00.0
2019-04-23 23:24 CEST,3,fair,traffic,0,AKALA,2019-04-23 20:00:00.0 UTC,2019-04-23 21:00:00.0 UTC,airqualityreports,AKALA,50.094238,14.442049,Praha 8-Karlin,14.5,0,CHMI,12,32.3,0,0,2019-04-23 23:24:00.0
2019-04-23 23:24 CEST,2,good,suburban,0,AKOBA,2019-04-23 20:00:00.0 UTC,2019-04-23 21:00:00.0 UTC,airqualityreports,AKOBA,50.122189,14.467578,Praha 8-Kobylisy,10.9,63.4,CHMI,16,24.5,0,0,2019-04-23 23:24:00.0
2019-04-23 23:24 CEST,0,Incomplete data,traffic,436,ALEGA,2019-04-23 20:00:00.0 UTC,2019-04-23 21:00:00.0 UTC,airqualityreports,ALEGA,50.072388,14.430673,Praha 2-Legerova,0,0,CHMI,15,35.3,12,0,2019-04-23 23:24:00.0
2019-04-23 23:24 CEST,3,fair,traffic,0,ALERA,2019-04-23 20:00:00.0 UTC,2019-04-23 21:00:00.0 UTC,airqualityreports,ALERA,50.107086,14.257226,Letiste Praha,10.3,0,Letiste Pr,18,39.6,10,0,2019-04-23 23:24:00.0
2019-04-23 23:24 CEST,2,good,suburban,306,ALIBA,2019-04-23 20:00:00.0 UTC,2019-04-23 21:00:00.0 UTC,airqualityreports,ALIBA,50.007305,14.445933,Praha 4-Libus,7.8,64.6,CHMI,19.3,20.2,4.5,1.3,2019-04-23 23:24:00.0
2019-04-23 23:24 CEST,3,fair,traffic,0,APRUA,2019-04-23 20:00:00.0 UTC,2019-04-23 21:00:00.0 UTC,airqualityreports,APRUA,50.062298,14.53782,Praha 10-Prumyslova,8.8,0,CHMI,12,31.9,0,0,2019-04-23 23:24:00.0
2019-04-23 23:24 CEST,2,good,urban,0,AREPA,2019-04-23 20:00:00.0 UTC,2019-04-23 21:00:00.0 UTC,airqualityreports,AREPA,50.088066,14.42922,Praha 1-n. Republiky,16.6,0,CHMI,7,34.5,0,0,2019-04-23 23:24:00.0
2019-04-23 23:24 CEST,3,fair,suburban,0,ARERA,2019-04-23 20:00:00.0 UTC,2019-04-23 21:00:00.0 UTC,airqualityreports,ARERA,50.030418,14.309517,Praha 5-Reporyje,7.8,0,ZU Usti nL,16,35.9,14,0,2019-04-23 23:24:00.0
2019-04-23 23:24 CEST,2,good,urban,0,ARIEA,2019-04-23 20:00:00.0 UTC,2019-04-23 21:00:00.0 UTC,airqualityreports,ARIEA,50.081482,14.442692,Praha 2-Riegrovy sady,10.3,62.6,CHMI,7,29.4,9,1.3,2019-04-23 23:24:00.0
2019-04-23 23:24 CEST,0,Incomplete data,traffic,0,ASMIA,2019-04-23 20:00:00.0 UTC,2019-04-23 21:00:00.0 UTC,airqualityreports,ASMIA,50.073135,14.398141,Praha 5-Smichov,0,0,CHMI,0,,,0,2019-04-23 23:24:00.0
2019-04-23 23:24 CEST,2,good,urban,0,ASROA,2019-04-23 20:00:00.0 UTC,2019-04-23 21:00:00.0 UTC,airqualityreports,ASROA,50.07515,14.472661,Praha 10-Srobarova,3.8,0,SZU,10,24.6,9,0,2019-04-23 23:24:00.0
2019-04-23 23:24 CEST,3,fair,urban,0,ASTOA,2019-04-23 20:00:00.0 UTC,2019-04-23 21:00:00.0 UTC,airqualityreports,ASTOA,50.046131,14.331413,Praha 5-Stodulky,0,70.2,CHMI,10,24.4,9,0,2019-04-23 23:24:00.0
2019-04-23 23:24 CEST,3,fair,suburban,0,ASUCA,2019-04-23 20:00:00.0 UTC,2019-04-23 21:00:00.0 UTC,airqualityreports,ASUCA,50.12653,14.384639,Praha 6-Suchdol,0,66.8,CHMI,17,24.3,0,0,2019-04-23 23:24:00.0
2019-04-23 23:24 CEST,2,good,traffic,0,AVRSA,2019-04-23 20:00:00.0 UTC,2019-04-23 21:00:00.0 UTC,airqualityreports,AVRSA,50.066429,14.446152,Praha 10-Vrsovice,0,0,CHMI,11,28.6,0,0,2019-04-23 23:24:00.0
2019-04-23 23:24 CEST,2,good,traffic,0,AVYNA,2019-04-23 20:00:00.0 UTC,2019-04-23 21:00:00.0 UTC,airqualityreports,AVYNA,50.11108,14.503096,Praha 9-Vysocany,9.4,57.9,CHMI,4,30.5,0,0,2019-04-23 23:24:00.0
2019-04-23 22:50 CEST,2,good,urban,0,ABREA,2019-04-23 19:00:00.0 UTC,2019-04-23 20:00:00.0 UTC,airqualityreports,ABREA,50.084385,14.380116,Praha 6-Brevnov,11.3,0,CHMI,12,25,0,0,2019-04-23 22:50:00.0
2019-04-23 22:50 CEST,3,fair,urban,0,ACHOA,2019-04-23 19:00:00.0 UTC,2019-04-23 20:00:00.0 UTC,airqualityreports,ACHOA,50.03017,14.51745,Praha 4-Chodov,7.1,0,CHMI,8,22.3,0,0,2019-04-23 22:50:00.0
2019-04-23 22:50 CEST,2,good,traffic,0,AKALA,2019-04-23 19:00:00.0 UTC,2019-04-23 20:00:00.0 UTC,airqualityreports,AKALA,50.094238,14.442049,Praha 8-Karlin,18,0,CHMI,23,33.2,0,0,2019-04-23 22:50:00.0
2019-04-23 22:50 CEST,2,good,suburban,0,AKOBA,2019-04-23 19:00:00.0 UTC,2019-04-23 20:00:00.0 UTC,airqualityreports,AKOBA,50.122189,14.467578,Praha 8-Kobylisy,11.1,63,CHMI,13,24.6,0,0,2019-04-23 22:50:00.0
2019-04-23 22:50 CEST,2,good,traffic,434,ALEGA,2019-04-23 19:00:00.0 UTC,2019-04-23 20:00:00.0 UTC,airqualityreports,ALEGA,50.072388,14.430673,Praha 2-Legerova,29.5,0,CHMI,14,35.7,10,0,2019-04-23 22:50:00.0
2019-04-23 22:50 CEST,2,good,traffic,0,ALERA,2019-04-23 19:00:00.0 UTC,2019-04-23 20:00:00.0 UTC,airqualityreports,ALERA,50.107086,14.257226,Letiste Praha,11.3,0,Letiste Pr,17,40.1,7,0,2019-04-23 22:50:00.0
2019-04-23 22:50 CEST,3,fair,suburban,304,ALIBA,2019-04-23 19:00:00.0 UTC,2019-04-23 20:00:00.0 UTC,airqualityreports,ALIBA,50.007305,14.445933,Praha 4-Libus,8,65.2,CHMI,6,20.4,8.7,1.3,2019-04-23 22:50:00.0
2019-04-23 22:50 CEST,3,fair,traffic,0,APRUA,2019-04-23 19:00:00.0 UTC,2019-04-23 20:00:00.0 UTC,airqualityreports,APRUA,50.062298,14.53782,Praha 10-Prumyslova,8.8,0,CHMI,9,32.3,0,0,2019-04-23 22:50:00.0
2019-04-23 22:50 CEST,2,good,urban,0,AREPA,2019-04-23 19:00:00.0 UTC,2019-04-23 20:00:00.0 UTC,airqualityreports,AREPA,50.088066,14.42922,Praha 1-n. Republiky,19.5,0,CHMI,11,35,0,0,2019-04-23 22:50:00.0
2019-04-23 22:50 CEST,3,fair,suburban,0,ARERA,2019-04-23 19:00:00.0 UTC,2019-04-23 20:00:00.0 UTC,airqualityreports,ARERA,50.030418,14.309517,Praha 5-Reporyje,9,0,ZU Usti nL,13,36.3,11,0,2019-04-23 22:50:00.0
2019-04-23 22:50 CEST,2,good,urban,0,ARIEA,2019-04-23 19:00:00.0 UTC,2019-04-23 20:00:00.0 UTC,airqualityreports,ARIEA,50.081482,14.442692,Praha 2-Riegrovy sady,12.6,61.4,CHMI,11,30,11,1.3,2019-04-23 22:50:00.0
2019-04-23 22:50 CEST,0,Incomplete data,traffic,0,ASMIA,2019-04-23 19:00:00.0 UTC,2019-04-23 20:00:00.0 UTC,airqualityreports,ASMIA,50.073135,14.398141,Praha 5-Smichov,0,0,CHMI,0,,,0,2019-04-23 22:50:00.0
2019-04-23 22:50 CEST,2,good,urban,0,ASROA,2019-04-23 19:00:00.0 UTC,2019-04-23 20:00:00.0 UTC,airqualityreports,ASROA,50.07515,14.472661,Praha 10-Srobarova,5.4,0,SZU,8,25,6,0,2019-04-23 22:50:00.0
2019-04-23 22:50 CEST,3,fair,urban,0,ASTOA,2019-04-23 19:00:00.0 UTC,2019-04-23 20:00:00.0 UTC,airqualityreports,ASTOA,50.046131,14.331413,Praha 5-Stodulky,0,69.8,CHMI,12,24.9,8,0,2019-04-23 22:50:00.0
2019-04-23 22:50 CEST,3,fair,suburban,0,ASUCA,2019-04-23 19:00:00.0 UTC,2019-04-23 20:00:00.0 UTC,airqualityreports,ASUCA,50.12653,14.384639,Praha 6-Suchdol,0,65.8,CHMI,16,24.3,0,0,2019-04-23 22:50:00.0
2019-04-23 22:50 CEST,2,good,traffic,0,AVRSA,2019-04-23 19:00:00.0 UTC,2019-04-23 20:00:00.0 UTC,airqualityreports,AVRSA,50.066429,14.446152,Praha 10-Vrsovice,0,0,CHMI,20,29,0,0,2019-04-23 22:50:00.0
2019-04-23 22:50 CEST,2,good,traffic,0,AVYNA,2019-04-23 19:00:00.0 UTC,2019-04-23 20:00:00.0 UTC,airqualityreports,AVYNA,50.11108,14.503096,Praha 9-Vysocany,10.7,56.7,CHMI,26,32.9,0,0,2019-04-23 22:50:00.0
2019-04-23 22:26 CEST,2,good,urban,0,ABREA,2019-04-23 19:00:00.0 UTC,2019-04-23 20:00:00.0 UTC,airqualityreports,ABREA,50.084385,14.380116,Praha 6-Brevnov,11.3,0,CHMI,12,25,0,0,2019-04-23 22:26:00.0
2019-04-23 22:26 CEST,3,fair,urban,0,ACHOA,2019-04-23 19:00:00.0 UTC,2019-04-23 20:00:00.0 UTC,airqualityreports,ACHOA,50.03017,14.51745,Praha 4-Chodov,7.1,0,CHMI,8,22.3,0,0,2019-04-23 22:26:00.0
2019-04-23 22:26 CEST,2,good,traffic,0,AKALA,2019-04-23 19:00:00.0 UTC,2019-04-23 20:00:00.0 UTC,airqualityreports,AKALA,50.094238,14.442049,Praha 8-Karlin,18,0,CHMI,23,33.2,0,0,2019-04-23 22:26:00.0
2019-04-23 22:26 CEST,2,good,suburban,0,AKOBA,2019-04-23 19:00:00.0 UTC,2019-04-23 20:00:00.0 UTC,airqualityreports,AKOBA,50.122189,14.467578,Praha 8-Kobylisy,11.1,63,CHMI,13,24.6,0,0,2019-04-23 22:26:00.0
2019-04-23 22:26 CEST,2,good,traffic,434,ALEGA,2019-04-23 19:00:00.0 UTC,2019-04-23 20:00:00.0 UTC,airqualityreports,ALEGA,50.072388,14.430673,Praha 2-Legerova,29.5,0,CHMI,14,35.7,10,0,2019-04-23 22:26:00.0
2019-04-23 22:26 CEST,2,good,traffic,0,ALERA,2019-04-23 19:00:00.0 UTC,2019-04-23 20:00:00.0 UTC,airqualityreports,ALERA,50.107086,14.257226,Letiste Praha,11.3,0,Letiste Pr,17,40.1,7,0,2019-04-23 22:26:00.0
2019-04-23 22:26 CEST,3,fair,suburban,304,ALIBA,2019-04-23 19:00:00.0 UTC,2019-04-23 20:00:00.0 UTC,airqualityreports,ALIBA,50.007305,14.445933,Praha 4-Libus,8,65.2,CHMI,6,20.4,8.7,1.3,2019-04-23 22:26:00.0
2019-04-23 22:26 CEST,3,fair,traffic,0,APRUA,2019-04-23 19:00:00.0 UTC,2019-04-23 20:00:00.0 UTC,airqualityreports,APRUA,50.062298,14.53782,Praha 10-Prumyslova,8.8,0,CHMI,9,32.3,0,0,2019-04-23 22:26:00.0
2019-04-23 22:26 CEST,2,good,urban,0,AREPA,2019-04-23 19:00:00.0 UTC,2019-04-23 20:00:00.0 UTC,airqualityreports,AREPA,50.088066,14.42922,Praha 1-n. Republiky,19.5,0,CHMI,11,35,0,0,2019-04-23 22:26:00.0
2019-04-23 22:26 CEST,3,fair,suburban,0,ARERA,2019-04-23 19:00:00.0 UTC,2019-04-23 20:00:00.0 UTC,airqualityreports,ARERA,50.030418,14.309517,Praha 5-Reporyje,9,0,ZU Usti nL,13,36.3,11,0,2019-04-23 22:26:00.0
2019-04-23 22:26 CEST,2,good,urban,0,ARIEA,2019-04-23 19:00:00.0 UTC,2019-04-23 20:00:00.0 UTC,airqualityreports,ARIEA,50.081482,14.442692,Praha 2-Riegrovy sady,12.6,61.4,CHMI,11,30,11,1.3,2019-04-23 22:26:00.0
2019-04-23 22:26 CEST,0,Incomplete data,traffic,0,ASMIA,2019-04-23 19:00:00.0 UTC,2019-04-23 20:00:00.0 UTC,airqualityreports,ASMIA,50.073135,14.398141,Praha 5-Smichov,0,0,CHMI,0,,,0,2019-04-23 22:26:00.0
