actualized,aqi,aqiDescription,classif,CO,Code,DateFromUTC,DateToUTC,domain_name,identifier,latitude,longitude,name,NO2,O3,owner,PM10,PM10_24,PM2_5,SO2,source_timestamp
2019-01-14 23:47 CET,1,very good,urban,0,ABREA,2019-01-14 21:00:00.0 UTC,2019-01-14 22:00:00.0 UTC,airqualityreports,ABREA,50.084385,14.380116,Praha 6-Brevnov,14.3,0,CHMI,8,8,0,0,2019-01-14 23:47:00.0
2019-01-14 23:47 CET,1,very good,urban,0,ACHOA,2019-01-14 21:00:00.0 UTC,2019-01-14 22:00:00.0 UTC,airqualityreports,ACHOA,50.03017,14.51745,Praha 4-Chodov,9.8,0,CHMI,7,6.5,0,0,2019-01-14 23:47:00.0
2019-01-14 23:47 CET,1,very good,traffic,0,AKALA,2019-01-14 21:00:00.0 UTC,2019-01-14 22:00:00.0 UTC,airqualityreports,AKALA,50.094238,14.442049,Praha 8-Karlin,12.8,0,CHMI,5,8,0,0,2019-01-14 23:47:00.0
2019-01-14 23:47 CET,1,very good,suburban,0,AKOBA,2019-01-14 21:00:00.0 UTC,2019-01-14 22:00:00.0 UTC,airqualityreports,AKOBA,50.122189,14.467578,Praha 8-Kobylisy,3.8,74.4,CHMI,4,7.7,0,0,2019-01-14 23:47:00.0
2019-01-14 23:47 CET,1,very good,traffic,156,ALEGA,2019-01-14 21:00:00.0 UTC,2019-01-14 22:00:00.0 UTC,airqualityreports,ALEGA,50.072388,14.430673,Praha 2-Legerova,14.9,0,CHMI,7,7.6,5,0,2019-01-14 23:47:00.0
2019-01-14 23:47 CET,1,very good,traffic,0,ALERA,2019-01-14 21:00:00.0 UTC,2019-01-14 22:00:00.0 UTC,airqualityreports,ALERA,50.107086,14.257226,Letiste Praha,15.5,0,Letiste Pr,14,14.2,8,0,2019-01-14 23:47:00.0
2019-01-14 23:47 CET,1,very good,suburban,207,ALIBA,2019-01-14 21:00:00.0 UTC,2019-01-14 22:00:00.0 UTC,airqualityreports,ALIBA,50.007305,14.445933,Praha 4-Libus,9,71.4,CHMI,17.4,6.4,4.8,1.3,2019-01-14 23:47:00.0
2019-01-14 23:47 CET,1,very good,traffic,0,APRUA,2019-01-14 21:00:00.0 UTC,2019-01-14 22:00:00.0 UTC,airqualityreports,APRUA,50.062298,14.53782,Praha 10-Prumyslova,16.6,0,CHMI,11,9.5,0,0,2019-01-14 23:47:00.0
2019-01-14 23:47 CET,0,Incomplete data,urban,0,AREPA,2019-01-14 21:00:00.0 UTC,2019-01-14 22:00:00.0 UTC,airqualityreports,AREPA,50.088066,14.42922,Praha 1-n. Republiky,0,0,CHMI,0,,0,0,2019-01-14 23:47:00.0
2019-01-14 23:47 CET,1,very good,suburban,0,ARERA,2019-01-14 21:00:00.0 UTC,2019-01-14 22:00:00.0 UTC,airqualityreports,ARERA,50.030418,14.309517,Praha 5-Reporyje,6.1,0,ZU Usti nL,10,8.9,7,0,2019-01-14 23:47:00.0
