actualized,aqi,aqiDescription,classif,CO,Code,DateFromUTC,DateToUTC,domain_name,identifier,latitude,longitude,name,NO2,O3,owner,PM10,PM10_24,PM2_5,SO2,source_timestamp
2019-04-11 23:48 CEST,3,fair,urban,0,ABREA,2019-04-11 20:00:00.0 UTC,2019-04-11 21:00:00.0 UTC,airqualityreports,ABREA,50.084385,14.380116,Praha 6-Brevnov,26.8,0,CHMI,16,24.8,0,0,2019-04-11 23:48:00.0
2019-04-11 23:48 CEST,3,fair,urban,0,ACHOA,2019-04-11 20:00:00.0 UTC,2019-04-11 21:00:00.0 UTC,airqualityreports,ACHOA,50.03017,14.51745,Praha 4-Chodov,10.9,0,CHMI,15,24.2,0,0,2019-04-11 23:48:00.0
2019-04-11 23:48 CEST,3,fair,traffic,0,AKALA,2019-04-11 20:00:00.0 UTC,2019-04-11 21:00:00.0 UTC,airqualityreports,AKALA,50.094238,14.442049,Praha 8-Karlin,10.9,0,CHMI,27,52.5,0,0,2019-04-11 23:48:00.0
2019-04-11 23:48 CEST,0,Incomplete data,suburban,0,AKOBA,2019-04-11 20:00:00.0 UTC,2019-04-11 21:00:00.0 UTC,airqualityreports,AKOBA,50.122189,14.467578,Praha 8-Kobylisy,8.8,0,CHMI,12,24.4,0,0,2019-04-11 23:48:00.0
2019-04-11 23:48 CEST,3,fair,traffic,452,ALEGA,2019-04-11 20:00:00.0 UTC,2019-04-11 21:00:00.0 UTC,airqualityreports,ALEGA,50.072388,14.430673,Praha 2-Legerova,42.1,0,CHMI,20,32.5,14,0,2019-04-11 23:48:00.0
2019-04-11 23:48 CEST,3,fair,traffic,0,ALERA,2019-04-11 20:00:00.0 UTC,2019-04-11 21:00:00.0 UTC,airqualityreports,ALERA,50.107086,14.257226,Letiste Praha,16.3,0,Letiste Pr,24,33.8,15,0,2019-04-11 23:48:00.0
2019-04-11 23:48 CEST,3,fair,suburban,226,ALIBA,2019-04-11 20:00:00.0 UTC,2019-04-11 21:00:00.0 UTC,airqualityreports,ALIBA,50.007305,14.445933,Praha 4-Libus,11.5,74.4,CHMI,21.1,25.8,9.6,1.3,2019-04-11 23:48:00.0
2019-04-11 23:48 CEST,3,fair,traffic,0,APRUA,2019-04-11 20:00:00.0 UTC,2019-04-11 21:00:00.0 UTC,airqualityreports,APRUA,50.062298,14.53782,Praha 10-Prumyslova,12.4,0,CHMI,21,30.9,0,0,2019-04-11 23:48:00.0
2019-04-11 23:48 CEST,0,Incomplete data,urban,0,AREPA,2019-04-11 20:00:00.0 UTC,2019-04-11 21:00:00.0 UTC,airqualityreports,AREPA,50.088066,14.42922,Praha 1-n. Republiky,0,0,CHMI,31,31.3,0,0,2019-04-11 23:48:00.0
2019-04-11 23:48 CEST,3,fair,suburban,0,ARERA,2019-04-11 20:00:00.0 UTC,2019-04-11 21:00:00.0 UTC,airqualityreports,ARERA,50.030418,14.309517,Praha 5-Reporyje,10.1,0,ZU Usti nL,20,32.8,16,0,2019-04-11 23:48:00.0
2019-04-11 23:48 CEST,3,fair,urban,0,ARIEA,2019-04-11 20:00:00.0 UTC,2019-04-11 21:00:00.0 UTC,airqualityreports,ARIEA,50.081482,14.442692,Praha 2-Riegrovy sady,13,72.4,CHMI,22,29.5,16,1.3,2019-04-11 23:48:00.0
2019-04-11 23:48 CEST,3,fair,traffic,0,ASMIA,2019-04-11 20:00:00.0 UTC,2019-04-11 21:00:00.0 UTC,airqualityreports,ASMIA,50.073135,14.398141,Praha 5-Smichov,10.3,0,CHMI,10,23.6,7,0,2019-04-11 23:48:00.0
2019-04-11 23:48 CEST,3,fair,urban,0,ASROA,2019-04-11 20:00:00.0 UTC,2019-04-11 21:00:00.0 UTC,airqualityreports,ASROA,50.07515,14.472661,Praha 10-Srobarova,9.8,0,SZU,13,20.9,9,0,2019-04-11 23:48:00.0
2019-04-11 23:48 CEST,3,fair,urban,0,ASTOA,2019-04-11 20:00:00.0 UTC,2019-04-11 21:00:00.0 UTC,airqualityreports,ASTOA,50.046131,14.331413,Praha 5-Stodulky,0,74.4,CHMI,22,25.4,8,0,2019-04-11 23:48:00.0
2019-04-11 23:48 CEST,3,fair,suburban,0,ASUCA,2019-04-11 20:00:00.0 UTC,2019-04-11 21:00:00.0 UTC,airqualityreports,ASUCA,50.12653,14.384639,Praha 6-Suchdol,0,77.8,CHMI,11,22.8,0,0,2019-04-11 23:48:00.0
2019-04-11 23:48 CEST,3,fair,traffic,0,AVRSA,2019-04-11 20:00:00.0 UTC,2019-04-11 21:00:00.0 UTC,airqualityreports,AVRSA,50.066429,14.446152,Praha 10-Vrsovice,0,0,CHMI,29,26.4,0,0,2019-04-11 23:48:00.0
2019-04-11 23:48 CEST,2,good,traffic,0,AVYNA,2019-04-11 20:00:00.0 UTC,2019-04-11 21:00:00.0 UTC,airqualityreports,AVYNA,50.11108,14.503096,Praha 9-Vysocany,20.5,63.8,CHMI,1,27.3,0,0,2019-04-11 23:48:00.0
2019-04-11 23:25 CEST,3,fair,urban,0,ABREA,2019-04-11 20:00:00.0 UTC,2019-04-11 21:00:00.0 UTC,airqualityreports,ABREA,50.084385,14.380116,Praha 6-Brevnov,26.8,0,CHMI,16,24.8,0,0,2019-04-11 23:25:00.0
2019-04-11 23:25 CEST,3,fair,urban,0,ACHOA,2019-04-11 20:00:00.0 UTC,2019-04-11 21:00:00.0 UTC,airqualityreports,ACHOA,50.03017,14.51745,Praha 4-Chodov,10.9,0,CHMI,15,24.2,0,0,2019-04-11 23:25:00.0
2019-04-11 23:25 CEST,3,fair,traffic,0,AKALA,2019-04-11 20:00:00.0 UTC,2019-04-11 21:00:00.0 UTC,airqualityreports,AKALA,50.094238,14.442049,Praha 8-Karlin,10.9,0,CHMI,27,52.5,0,0,2019-04-11 23:25:00.0
2019-04-11 23:25 CEST,0,Incomplete data,suburban,0,AKOBA,2019-04-11 20:00:00.0 UTC,2019-04-11 21:00:00.0 UTC,airqualityreports,AKOBA,50.122189,14.467578,Praha 8-Kobylisy,8.8,0,CHMI,12,24.4,0,0,2019-04-11 23:25:00.0
2019-04-11 23:25 CEST,3,fair,traffic,452,ALEGA,2019-04-11 20:00:00.0 UTC,2019-04-11 21:00:00.0 UTC,airqualityreports,ALEGA,50.072388,14.430673,Praha 2-Legerova,42.1,0,CHMI,20,32.5,14,0,2019-04-11 23:25:00.0
2019-04-11 23:25 CEST,3,fair,traffic,0,ALERA,2019-04-11 20:00:00.0 UTC,2019-04-11 21:00:00.0 UTC,airqualityreports,ALERA,50.107086,14.257226,Letiste Praha,16.3,0,Letiste Pr,24,33.8,15,0,2019-04-11 23:25:00.0
2019-04-11 23:25 CEST,3,fair,suburban,226,ALIBA,2019-04-11 20:00:00.0 UTC,2019-04-11 21:00:00.0 UTC,airqualityreports,ALIBA,50.007305,14.445933,Praha 4-Libus,11.5,74.4,CHMI,21.1,25.8,9.6,1.3,2019-04-11 23:25:00.0
2019-04-11 23:25 CEST,3,fair,traffic,0,APRUA,2019-04-11 20:00:00.0 UTC,2019-04-11 21:00:00.0 UTC,airqualityreports,APRUA,50.062298,14.53782,Praha 10-Prumyslova,12.4,0,CHMI,21,30.9,0,0,2019-04-11 23:25:00.0
